ID,koppen,year,doy,longitude,latitude,value
US-xRN,Cfa,2019,353,-84.2826,35.9641,0.2193
US-xRN,Cfa,2020,1,-84.2826,35.9641,0.1821
US-xRN,Cfa,2020,17,-84.2826,35.9641,0.1801
US-xRN,Cfa,2020,33,-84.2826,35.9641,0.1624
US-xRN,Cfa,2020,49,-84.2826,35.9641,0.1842
US-xRN,Cfa,2020,65,-84.2826,35.9641,0.1901
US-xRN,Cfa,2020,81,-84.2826,35.9641,0.2451
US-xRN,Cfa,2020,97,-84.2826,35.9641,0.4887
US-xRN,Cfa,2020,113,-84.2826,35.9641,0.6233
US-xRN,Cfa,2020,129,-84.2826,35.9641,0.7761
US-xRN,Cfa,2020,145,-84.2826,35.9641,0.7857
US-xRN,Cfa,2020,161,-84.2826,35.9641,0.8347
US-xRN,Cfa,2020,177,-84.2826,35.9641,0.7859
US-xRN,Cfa,2020,193,-84.2826,35.9641,0.7105
US-xRN,Cfa,2020,209,-84.2826,35.9641,0.6749
US-xRN,Cfa,2020,225,-84.2826,35.9641,0.6408
US-xRN,Cfa,2020,241,-84.2826,35.9641,0.533
US-xRN,Cfa,2020,257,-84.2826,35.9641,0.5955
US-xRN,Cfa,2020,273,-84.2826,35.9641,0.4988
US-xRN,Cfa,2020,289,-84.2826,35.9641,0.465
US-xRN,Cfa,2020,305,-84.2826,35.9641,0.3241
US-xRN,Cfa,2020,321,-84.2826,35.9641,0.2124
US-xRN,Cfa,2020,337,-84.2826,35.9641,0.2281
US-xRN,Cfa,2020,353,-84.2826,35.9641,0.177
US-xRN,Cfa,2021,1,-84.2826,35.9641,0.1934
US-xRN,Cfa,2021,17,-84.2826,35.9641,0.1781
US-xRN,Cfa,2021,33,-84.2826,35.9641,0.2091
US-xRN,Cfa,2021,49,-84.2826,35.9641,0.1191
US-xRN,Cfa,2021,65,-84.2826,35.9641,0.1966
US-xRN,Cfa,2021,81,-84.2826,35.9641,0.2112
US-xRN,Cfa,2021,97,-84.2826,35.9641,0.5322
US-xRN,Cfa,2021,113,-84.2826,35.9641,0.772
US-xRN,Cfa,2021,129,-84.2826,35.9641,0.7264
US-xRN,Cfa,2021,145,-84.2826,35.9641,0.8224
US-xRN,Cfa,2021,161,-84.2826,35.9641,0.6878
US-xRN,Cfa,2021,177,-84.2826,35.9641,0.7906
US-xRN,Cfa,2021,193,-84.2826,35.9641,0.7573
US-xRN,Cfa,2021,209,-84.2826,35.9641,0.6661
US-xRN,Cfa,2021,225,-84.2826,35.9641,0.6863
US-xRN,Cfa,2021,241,-84.2826,35.9641,0.5513
US-xRN,Cfa,2021,257,-84.2826,35.9641,0.5946
US-xRN,Cfa,2021,273,-84.2826,35.9641,0.5972
US-xRN,Cfa,2021,289,-84.2826,35.9641,0.5102
US-xRN,Cfa,2021,305,-84.2826,35.9641,0.3516
US-xRN,Cfa,2021,321,-84.2826,35.9641,0.231
US-xRN,Cfa,2021,337,-84.2826,35.9641,0.1944
US-xRN,Cfa,2021,353,-84.2826,35.9641,0.1687
US-xRN,Cfa,2022,1,-84.2826,35.9641,0.1574
US-xRN,Cfa,2022,17,-84.2826,35.9641,0.2153
US-xRN,Cfa,2022,33,-84.2826,35.9641,0.2088
US-xRN,Cfa,2022,49,-84.2826,35.9641,0.1897
US-xRN,Cfa,2022,65,-84.2826,35.9641,0.2525
US-xRN,Cfa,2022,81,-84.2826,35.9641,0.2408
US-xRN,Cfa,2022,97,-84.2826,35.9641,0.3445
US-xRN,Cfa,2022,113,-84.2826,35.9641,0.6805
US-xRN,Cfa,2022,129,-84.2826,35.9641,0.791
US-xRN,Cfa,2022,145,-84.2826,35.9641,0.8254
US-xRN,Cfa,2022,161,-84.2826,35.9641,0.8244
US-xRN,Cfa,2022,177,-84.2826,35.9641,0.7877
US-xRN,Cfa,2022,193,-84.2826,35.9641,0.7525
US-xRN,Cfa,2022,209,-84.2826,35.9641,0.6176
US-xRN,Cfa,2022,225,-84.2826,35.9641,0.6531
US-xRN,Cfa,2022,241,-84.2826,35.9641,0.5916
US-xRN,Cfa,2022,257,-84.2826,35.9641,0.5331
US-xRN,Cfa,2022,273,-84.2826,35.9641,0.5587
US-xRN,Cfa,2022,289,-84.2826,35.9641,0.3156
US-xRN,Cfa,2022,305,-84.2826,35.9641,0.2582
US-xRN,Cfa,2022,321,-84.2826,35.9641,0.2233
US-xRN,Cfa,2022,337,-84.2826,35.9641,0.2434
US-xRN,Cfa,2022,353,-84.2826,35.9641,0.2416
US-xRN,Cfa,2023,1,-84.2826,35.9641,0.1536
US-xRN,Cfa,2023,17,-84.2826,35.9641,0.1688
US-xRN,Cfa,2023,33,-84.2826,35.9641,0.1826
US-xRN,Cfa,2023,49,-84.2826,35.9641,0.2133
US-xRN,Cfa,2023,65,-84.2826,35.9641,0.1751
US-xRN,Cfa,2023,81,-84.2826,35.9641,0.2254
US-xRN,Cfa,2023,97,-84.2826,35.9641,0.5992
US-xRN,Cfa,2023,113,-84.2826,35.9641,0.7361
US-xRN,Cfa,2023,129,-84.2826,35.9641,0.7108
US-xRN,Cfa,2023,145,-84.2826,35.9641,0.7085
US-xRN,Cfa,2023,161,-84.2826,35.9641,0.8208
US-xRN,Cfa,2023,177,-84.2826,35.9641,0.7172
US-xRN,Cfa,2023,193,-84.2826,35.9641,0.7476
US-xRN,Cfa,2023,209,-84.2826,35.9641,0.6425
US-xRN,Cfa,2023,225,-84.2826,35.9641,0.5663
US-xRN,Cfa,2023,241,-84.2826,35.9641,0.5689
US-xRN,Cfa,2023,257,-84.2826,35.9641,0.5034
US-xRN,Cfa,2023,273,-84.2826,35.9641,0.5729
US-xRN,Cfa,2023,289,-84.2826,35.9641,0.413
US-xRN,Cfa,2023,305,-84.2826,35.9641,0.3451
US-xRN,Cfa,2023,321,-84.2826,35.9641,0.2797
US-xRN,Cfa,2023,337,-84.2826,35.9641,0.1839
US-xRN,Cfa,2023,353,-84.2826,35.9641,0.1675
US-xRN,Cfa,2024,1,-84.2826,35.9641,0.231
US-xRN,Cfa,2024,17,-84.2826,35.9641,0.1456
US-xRN,Cfa,2024,33,-84.2826,35.9641,0.1673
US-xRN,Cfa,2024,49,-84.2826,35.9641,0.2207
US-xRN,Cfa,2024,65,-84.2826,35.9641,0.2215
US-xRN,Cfa,2024,81,-84.2826,35.9641,0.2424
US-xRN,Cfa,2024,97,-84.2826,35.9641,0.3991
US-xRN,Cfa,2024,113,-84.2826,35.9641,0.8213
US-xRN,Cfa,2024,129,-84.2826,35.9641,0.6516
US-xRN,Cfa,2024,145,-84.2826,35.9641,0.7117
US-xRN,Cfa,2024,161,-84.2826,35.9641,0.6846
US-xRN,Cfa,2024,177,-84.2826,35.9641,0.6523
US-xRN,Cfa,2024,193,-84.2826,35.9641,0.6627
US-xRN,Cfa,2024,209,-84.2826,35.9641,0.6469
US-xRN,Cfa,2024,225,-84.2826,35.9641,0.6867
US-xRN,Cfa,2024,241,-84.2826,35.9641,0.6214
US-xRN,Cfa,2024,257,-84.2826,35.9641,0.5941
US-xRN,Cfa,2024,273,-84.2826,35.9641,0.5071
US-xRN,Cfa,2024,289,-84.2826,35.9641,0.5111
US-xRN,Cfa,2024,305,-84.2826,35.9641,0.4243
US-xRN,Cfa,2024,321,-84.2826,35.9641,0.211
US-xRN,Cfa,2024,337,-84.2826,35.9641,0.2208
US-xRN,Cfa,2024,353,-84.2826,35.9641,0.1432
US-xRN,Cfa,2025,1,-84.2826,35.9641,0.1854
US-xRN,Cfa,2025,17,-84.2826,35.9641,0.2011
US-xRN,Cfa,2025,33,-84.2826,35.9641,0.1453
US-xRN,Cfa,2025,49,-84.2826,35.9641,0.1502
US-xRN,Cfa,2025,65,-84.2826,35.9641,0.2363
US-xRN,Cfa,2025,81,-84.2826,35.9641,0.1771
US-xRN,Cfa,2025,97,-84.2826,35.9641,0.4977
US-xRN,Cfa,2025,113,-84.2826,35.9641,0.3819
US-xRN,Cfa,2025,129,-84.2826,35.9641,0.3307
US-xRN,Cfa,2025,145,-84.2826,35.9641,0.7592
US-xRN,Cfa,2025,161,-84.2826,35.9641,0.7896
US-xRN,Cfa,2025,177,-84.2826,35.9641,0.7342
US-xRN,Cfa,2025,193,-84.2826,35.9641,0.5625
US-xRN,Cfa,2025,209,-84.2826,35.9641,0.6114
US-xRN,Cfa,2025,225,-84.2826,35.9641,0.7167
US-xRN,Cfa,2025,241,-84.2826,35.9641,0.5775
US-xSC,Cfa,2003,1,-78.1395,38.8929,0.1969
US-xSC,Cfa,2003,17,-78.1395,38.8929,0.1547
US-xSC,Cfa,2003,33,-78.1395,38.8929,0.1441
US-xSC,Cfa,2003,49,-78.1395,38.8929,0.0639
US-xSC,Cfa,2003,65,-78.1395,38.8929,0.1505
US-xSC,Cfa,2003,81,-78.1395,38.8929,0.1772
US-xSC,Cfa,2003,97,-78.1395,38.8929,0.1777
US-xSC,Cfa,2003,113,-78.1395,38.8929,0.4945
US-xSC,Cfa,2003,129,-78.1395,38.8929,0.52
US-xSC,Cfa,2003,145,-78.1395,38.8929,0.6241
US-xSC,Cfa,2003,161,-78.1395,38.8929,0.7128
US-xSC,Cfa,2003,177,-78.1395,38.8929,0.5774
US-xSC,Cfa,2003,193,-78.1395,38.8929,0.7173
US-xSC,Cfa,2003,209,-78.1395,38.8929,0.7134
US-xSC,Cfa,2003,225,-78.1395,38.8929,0.6194
US-xSC,Cfa,2003,241,-78.1395,38.8929,0.5852
US-xSC,Cfa,2003,257,-78.1395,38.8929,0.5171
US-xSC,Cfa,2003,273,-78.1395,38.8929,0.4703
US-xSC,Cfa,2003,289,-78.1395,38.8929,0.3843
US-xSC,Cfa,2003,305,-78.1395,38.8929,0.1974
US-xSC,Cfa,2003,321,-78.1395,38.8929,0.163
US-xSC,Cfa,2003,337,-78.1395,38.8929,0.1405
US-xSC,Cfa,2003,353,-78.1395,38.8929,0.1397
US-xSC,Cfa,2004,1,-78.1395,38.8929,0.1106
US-xSC,Cfa,2004,17,-78.1395,38.8929,0.1261
US-xSC,Cfa,2004,33,-78.1395,38.8929,0.0155
US-xSC,Cfa,2004,49,-78.1395,38.8929,0.1694
US-xSC,Cfa,2004,65,-78.1395,38.8929,0.166
US-xSC,Cfa,2004,81,-78.1395,38.8929,0.1471
US-xSC,Cfa,2004,97,-78.1395,38.8929,0.1727
US-xSC,Cfa,2004,113,-78.1395,38.8929,0.5575
US-xSC,Cfa,2004,129,-78.1395,38.8929,0.6486
US-xSC,Cfa,2004,145,-78.1395,38.8929,0.8132
US-xSC,Cfa,2004,161,-78.1395,38.8929,0.657
US-xSC,Cfa,2004,177,-78.1395,38.8929,0.766
US-xSC,Cfa,2004,193,-78.1395,38.8929,0.7007
US-xSC,Cfa,2004,209,-78.1395,38.8929,0.617
US-xSC,Cfa,2004,225,-78.1395,38.8929,0.5927
US-xSC,Cfa,2004,241,-78.1395,38.8929,0.5917
US-xSC,Cfa,2004,257,-78.1395,38.8929,0.46
US-xSC,Cfa,2004,273,-78.1395,38.8929,0.4849
US-xSC,Cfa,2004,289,-78.1395,38.8929,0.4707
US-xSC,Cfa,2004,305,-78.1395,38.8929,0.1748
US-xSC,Cfa,2004,321,-78.1395,38.8929,0.1872
US-xSC,Cfa,2004,337,-78.1395,38.8929,0.1318
US-xSC,Cfa,2004,353,-78.1395,38.8929,0.1609
US-xSC,Cfa,2005,1,-78.1395,38.8929,0.1384
US-xSC,Cfa,2005,17,-78.1395,38.8929,0.1655
US-xSC,Cfa,2005,33,-78.1395,38.8929,0.19
US-xSC,Cfa,2005,49,-78.1395,38.8929,0.1197
US-xSC,Cfa,2005,65,-78.1395,38.8929,0.1708
US-xSC,Cfa,2005,81,-78.1395,38.8929,0.159
US-xSC,Cfa,2005,97,-78.1395,38.8929,0.21
US-xSC,Cfa,2005,113,-78.1395,38.8929,0.4704
US-xSC,Cfa,2005,129,-78.1395,38.8929,0.4596
US-xSC,Cfa,2005,145,-78.1395,38.8929,0.6317
US-xSC,Cfa,2005,161,-78.1395,38.8929,0.6588
US-xSC,Cfa,2005,177,-78.1395,38.8929,0.6479
US-xSC,Cfa,2005,193,-78.1395,38.8929,0.6157
US-xSC,Cfa,2005,209,-78.1395,38.8929,0.6383
US-xSC,Cfa,2005,225,-78.1395,38.8929,0.648
US-xSC,Cfa,2005,241,-78.1395,38.8929,0.536
US-xSC,Cfa,2005,257,-78.1395,38.8929,0.5534
US-xSC,Cfa,2005,273,-78.1395,38.8929,0.547
US-xSC,Cfa,2005,289,-78.1395,38.8929,0.4186
US-xSC,Cfa,2005,305,-78.1395,38.8929,0.3167
US-xSC,Cfa,2005,321,-78.1395,38.8929,0.1995
US-xSC,Cfa,2005,337,-78.1395,38.8929,0.1665
US-xSC,Cfa,2005,353,-78.1395,38.8929,0.1904
US-xSC,Cfa,2006,1,-78.1395,38.8929,0.188
US-xSC,Cfa,2006,17,-78.1395,38.8929,0.1466
US-xSC,Cfa,2006,33,-78.1395,38.8929,0.1713
US-xSC,Cfa,2006,49,-78.1395,38.8929,0.1824
US-xSC,Cfa,2006,65,-78.1395,38.8929,0.1578
US-xSC,Cfa,2006,81,-78.1395,38.8929,0.173
US-xSC,Cfa,2006,97,-78.1395,38.8929,0.2892
US-xSC,Cfa,2006,113,-78.1395,38.8929,0.4222
US-xSC,Cfa,2006,129,-78.1395,38.8929,0.712
US-xSC,Cfa,2006,145,-78.1395,38.8929,0.7236
US-xSC,Cfa,2006,161,-78.1395,38.8929,0.6435
US-xSC,Cfa,2006,177,-78.1395,38.8929,0.7242
US-xSC,Cfa,2006,193,-78.1395,38.8929,0.7401
US-xSC,Cfa,2006,209,-78.1395,38.8929,0.5721
US-xSC,Cfa,2006,225,-78.1395,38.8929,0.6559
US-xSC,Cfa,2006,241,-78.1395,38.8929,0.6418
US-xSC,Cfa,2006,257,-78.1395,38.8929,0.5395
US-xSC,Cfa,2006,273,-78.1395,38.8929,0.5334
US-xSC,Cfa,2006,289,-78.1395,38.8929,0.3707
US-xSC,Cfa,2006,305,-78.1395,38.8929,0.1957
US-xSC,Cfa,2006,321,-78.1395,38.8929,0.1373
US-xSC,Cfa,2006,337,-78.1395,38.8929,0.1405
US-xSC,Cfa,2006,353,-78.1395,38.8929,0.1498
US-xSC,Cfa,2007,1,-78.1395,38.8929,0.1416
US-xSC,Cfa,2007,17,-78.1395,38.8929,0.1797
US-xSC,Cfa,2007,33,-78.1395,38.8929,0.1287
US-xSC,Cfa,2007,49,-78.1395,38.8929,0.2074
US-xSC,Cfa,2007,65,-78.1395,38.8929,0.1737
US-xSC,Cfa,2007,81,-78.1395,38.8929,0.1865
US-xSC,Cfa,2007,97,-78.1395,38.8929,0.1584
US-xSC,Cfa,2007,113,-78.1395,38.8929,0.4549
US-xSC,Cfa,2007,129,-78.1395,38.8929,0.6539
US-xSC,Cfa,2007,145,-78.1395,38.8929,0.7277
US-xSC,Cfa,2007,161,-78.1395,38.8929,0.644
US-xSC,Cfa,2007,177,-78.1395,38.8929,0.7053
US-xSC,Cfa,2007,193,-78.1395,38.8929,0.7523
US-xSC,Cfa,2007,209,-78.1395,38.8929,0.6917
US-xSC,Cfa,2007,225,-78.1395,38.8929,0.6775
US-xSC,Cfa,2007,241,-78.1395,38.8929,0.5648
US-xSC,Cfa,2007,257,-78.1395,38.8929,0.6335
US-xSC,Cfa,2007,273,-78.1395,38.8929,0.558
US-xSC,Cfa,2007,289,-78.1395,38.8929,0.4407
US-xSC,Cfa,2007,305,-78.1395,38.8929,0.4149
US-xSC,Cfa,2007,321,-78.1395,38.8929,0.1823
US-xSC,Cfa,2007,337,-78.1395,38.8929,0.1834
US-xSC,Cfa,2007,353,-78.1395,38.8929,0.151
US-xSC,Cfa,2008,1,-78.1395,38.8929,0.1414
US-xSC,Cfa,2008,17,-78.1395,38.8929,0.1308
US-xSC,Cfa,2008,33,-78.1395,38.8929,0.1633
US-xSC,Cfa,2008,49,-78.1395,38.8929,0.1503
US-xSC,Cfa,2008,65,-78.1395,38.8929,0.1448
US-xSC,Cfa,2008,81,-78.1395,38.8929,0.1655
US-xSC,Cfa,2008,97,-78.1395,38.8929,0.2122
US-xSC,Cfa,2008,113,-78.1395,38.8929,0.5322
US-xSC,Cfa,2008,129,-78.1395,38.8929,0.6245
US-xSC,Cfa,2008,145,-78.1395,38.8929,0.7083
US-xSC,Cfa,2008,161,-78.1395,38.8929,0.6831
US-xSC,Cfa,2008,177,-78.1395,38.8929,0.6491
US-xSC,Cfa,2008,193,-78.1395,38.8929,0.6274
US-xSC,Cfa,2008,209,-78.1395,38.8929,0.6669
US-xSC,Cfa,2008,225,-78.1395,38.8929,0.6293
US-xSC,Cfa,2008,241,-78.1395,38.8929,0.574
US-xSC,Cfa,2008,257,-78.1395,38.8929,0.5504
US-xSC,Cfa,2008,273,-78.1395,38.8929,0.4886
US-xSC,Cfa,2008,289,-78.1395,38.8929,0.4293
US-xSC,Cfa,2008,305,-78.1395,38.8929,0.3886
US-xSC,Cfa,2008,321,-78.1395,38.8929,0.1664
US-xSC,Cfa,2008,337,-78.1395,38.8929,0.1563
US-xSC,Cfa,2008,353,-78.1395,38.8929,0.1573
US-xSC,Cfa,2009,1,-78.1395,38.8929,0.1444
US-xSC,Cfa,2009,17,-78.1395,38.8929,0.184
US-xSC,Cfa,2009,33,-78.1395,38.8929,0.1843
US-xSC,Cfa,2009,49,-78.1395,38.8929,0.1624
US-xSC,Cfa,2009,65,-78.1395,38.8929,0.1474
US-xSC,Cfa,2009,81,-78.1395,38.8929,0.1689
US-xSC,Cfa,2009,97,-78.1395,38.8929,0.1987
US-xSC,Cfa,2009,113,-78.1395,38.8929,0.2668
US-xSC,Cfa,2009,129,-78.1395,38.8929,0.6308
US-xSC,Cfa,2009,145,-78.1395,38.8929,0.5874
US-xSC,Cfa,2009,161,-78.1395,38.8929,0.7399
US-xSC,Cfa,2009,177,-78.1395,38.8929,0.6092
US-xSC,Cfa,2009,193,-78.1395,38.8929,0.6842
US-xSC,Cfa,2009,209,-78.1395,38.8929,0.5172
US-xSC,Cfa,2009,225,-78.1395,38.8929,0.636
US-xSC,Cfa,2009,241,-78.1395,38.8929,0.521
US-xSC,Cfa,2009,257,-78.1395,38.8929,0.4917
US-xSC,Cfa,2009,273,-78.1395,38.8929,0.5592
US-xSC,Cfa,2009,289,-78.1395,38.8929,0.4285
US-xSC,Cfa,2009,305,-78.1395,38.8929,0.1891
US-xSC,Cfa,2009,321,-78.1395,38.8929,0.1581
US-xSC,Cfa,2009,337,-78.1395,38.8929,0.1536
US-xSC,Cfa,2009,353,-78.1395,38.8929,0.0358
US-xSC,Cfa,2010,1,-78.1395,38.8929,0.1555
US-xSC,Cfa,2010,17,-78.1395,38.8929,0.1952
US-xSC,Cfa,2010,33,-78.1395,38.8929,0.0345
US-xSC,Cfa,2010,49,-78.1395,38.8929,0.0504
US-xSC,Cfa,2010,65,-78.1395,38.8929,0.168
US-xSC,Cfa,2010,81,-78.1395,38.8929,0.1577
US-xSC,Cfa,2010,97,-78.1395,38.8929,0.4335
US-xSC,Cfa,2010,113,-78.1395,38.8929,0.5901
US-xSC,Cfa,2010,129,-78.1395,38.8929,0.57
US-xSC,Cfa,2010,145,-78.1395,38.8929,0.6577
US-xSC,Cfa,2010,161,-78.1395,38.8929,0.5829
US-xSC,Cfa,2010,177,-78.1395,38.8929,0.4801
US-xSC,Cfa,2010,193,-78.1395,38.8929,0.7644
US-xSC,Cfa,2010,209,-78.1395,38.8929,0.6902
US-xSC,Cfa,2010,225,-78.1395,38.8929,0.6118
US-xSC,Cfa,2010,241,-78.1395,38.8929,0.5062
US-xSC,Cfa,2010,257,-78.1395,38.8929,0.5236
US-xSC,Cfa,2010,273,-78.1395,38.8929,0.5475
US-xSC,Cfa,2010,289,-78.1395,38.8929,0.4599
US-xSC,Cfa,2010,305,-78.1395,38.8929,0.2901
US-xSC,Cfa,2010,321,-78.1395,38.8929,0.2046
US-xSC,Cfa,2010,337,-78.1395,38.8929,0.1503
US-xSC,Cfa,2010,353,-78.1395,38.8929,0.1625
US-xSC,Cfa,2011,1,-78.1395,38.8929,0.1613
US-xSC,Cfa,2011,17,-78.1395,38.8929,0.1483
US-xSC,Cfa,2011,33,-78.1395,38.8929,0.1328
US-xSC,Cfa,2011,49,-78.1395,38.8929,0.1596
US-xSC,Cfa,2011,65,-78.1395,38.8929,0.1578
US-xSC,Cfa,2011,81,-78.1395,38.8929,0.1781
US-xSC,Cfa,2011,97,-78.1395,38.8929,0.2013
US-xSC,Cfa,2011,113,-78.1395,38.8929,0.5087
US-xSC,Cfa,2011,129,-78.1395,38.8929,0.6261
US-xSC,Cfa,2011,145,-78.1395,38.8929,0.6655
US-xSC,Cfa,2011,161,-78.1395,38.8929,0.7202
US-xSC,Cfa,2011,177,-78.1395,38.8929,0.628
US-xSC,Cfa,2011,193,-78.1395,38.8929,0.6025
US-xSC,Cfa,2011,209,-78.1395,38.8929,0.5728
US-xSC,Cfa,2011,225,-78.1395,38.8929,0.659
US-xSC,Cfa,2011,241,-78.1395,38.8929,0.6133
US-xSC,Cfa,2011,257,-78.1395,38.8929,0.5022
US-xSC,Cfa,2011,273,-78.1395,38.8929,0.4913
US-xSC,Cfa,2011,289,-78.1395,38.8929,0.4353
US-xSC,Cfa,2011,305,-78.1395,38.8929,0.2302
US-xSC,Cfa,2011,321,-78.1395,38.8929,0.1876
US-xSC,Cfa,2011,337,-78.1395,38.8929,0.1362
US-xSC,Cfa,2011,353,-78.1395,38.8929,0.1328
US-xSC,Cfa,2012,1,-78.1395,38.8929,0.128
US-xSC,Cfa,2012,17,-78.1395,38.8929,0.1256
US-xSC,Cfa,2012,33,-78.1395,38.8929,0.1643
US-xSC,Cfa,2012,49,-78.1395,38.8929,0.1567
US-xSC,Cfa,2012,65,-78.1395,38.8929,0.1546
US-xSC,Cfa,2012,81,-78.1395,38.8929,0.2703
US-xSC,Cfa,2012,97,-78.1395,38.8929,0.2764
US-xSC,Cfa,2012,113,-78.1395,38.8929,0.4092
US-xSC,Cfa,2012,129,-78.1395,38.8929,0.631
US-xSC,Cfa,2012,145,-78.1395,38.8929,0.6746
US-xSC,Cfa,2012,161,-78.1395,38.8929,0.5978
US-xSC,Cfa,2012,177,-78.1395,38.8929,0.5813
US-xSC,Cfa,2012,193,-78.1395,38.8929,0.519
US-xSC,Cfa,2012,209,-78.1395,38.8929,0.6501
US-xSC,Cfa,2012,225,-78.1395,38.8929,0.5674
US-xSC,Cfa,2012,241,-78.1395,38.8929,0.5251
US-xSC,Cfa,2012,257,-78.1395,38.8929,0.5391
US-xSC,Cfa,2012,273,-78.1395,38.8929,0.4346
US-xSC,Cfa,2012,289,-78.1395,38.8929,0.3534
US-xSC,Cfa,2012,305,-78.1395,38.8929,0.2068
US-xSC,Cfa,2012,321,-78.1395,38.8929,0.1895
US-xSC,Cfa,2012,337,-78.1395,38.8929,0.1564
US-xSC,Cfa,2012,353,-78.1395,38.8929,0.1413
US-xSC,Cfa,2013,1,-78.1395,38.8929,0.1323
US-xSC,Cfa,2013,17,-78.1395,38.8929,0.1445
US-xSC,Cfa,2013,33,-78.1395,38.8929,0.1915
US-xSC,Cfa,2013,49,-78.1395,38.8929,0.1311
US-xSC,Cfa,2013,65,-78.1395,38.8929,0.1636
US-xSC,Cfa,2013,81,-78.1395,38.8929,0.1898
US-xSC,Cfa,2013,97,-78.1395,38.8929,0.2147
US-xSC,Cfa,2013,113,-78.1395,38.8929,0.4132
US-xSC,Cfa,2013,129,-78.1395,38.8929,0.6415
US-xSC,Cfa,2013,145,-78.1395,38.8929,0.7006
US-xSC,Cfa,2013,161,-78.1395,38.8929,0.6067
US-xSC,Cfa,2013,177,-78.1395,38.8929,0.7221
US-xSC,Cfa,2013,193,-78.1395,38.8929,0.6388
US-xSC,Cfa,2013,209,-78.1395,38.8929,0.7167
US-xSC,Cfa,2013,225,-78.1395,38.8929,0.5752
US-xSC,Cfa,2013,241,-78.1395,38.8929,0.5718
US-xSC,Cfa,2013,257,-78.1395,38.8929,0.5834
US-xSC,Cfa,2013,273,-78.1395,38.8929,0.4342
US-xSC,Cfa,2013,289,-78.1395,38.8929,0.3453
US-xSC,Cfa,2013,305,-78.1395,38.8929,0.1966
US-xSC,Cfa,2013,321,-78.1395,38.8929,0.1327
US-xSC,Cfa,2013,337,-78.1395,38.8929,0.1923
US-xSC,Cfa,2013,353,-78.1395,38.8929,0.154
US-xSC,Cfa,2014,1,-78.1395,38.8929,0.1706
US-xSC,Cfa,2014,17,-78.1395,38.8929,0.1702
US-xSC,Cfa,2014,33,-78.1395,38.8929,0.1409
US-xSC,Cfa,2014,49,-78.1395,38.8929,0.1635
US-xSC,Cfa,2014,65,-78.1395,38.8929,0.1522
US-xSC,Cfa,2014,81,-78.1395,38.8929,0.1643
US-xSC,Cfa,2014,97,-78.1395,38.8929,0.2141
US-xSC,Cfa,2014,113,-78.1395,38.8929,0.2575
US-xSC,Cfa,2014,129,-78.1395,38.8929,0.5193
US-xSC,Cfa,2014,145,-78.1395,38.8929,0.5914
US-xSC,Cfa,2014,161,-78.1395,38.8929,0.6179
US-xSC,Cfa,2014,177,-78.1395,38.8929,0.7212
US-xSC,Cfa,2014,193,-78.1395,38.8929,0.6966
US-xSC,Cfa,2014,209,-78.1395,38.8929,0.5662
US-xSC,Cfa,2014,225,-78.1395,38.8929,0.5405
US-xSC,Cfa,2014,241,-78.1395,38.8929,0.5743
US-xSC,Cfa,2014,257,-78.1395,38.8929,0.5294
US-xSC,Cfa,2014,273,-78.1395,38.8929,0.5531
US-xSC,Cfa,2014,289,-78.1395,38.8929,0.3552
US-xSC,Cfa,2014,305,-78.1395,38.8929,0.2062
US-xSC,Cfa,2014,321,-78.1395,38.8929,0.1642
US-xSC,Cfa,2014,337,-78.1395,38.8929,0.1368
US-xSC,Cfa,2014,353,-78.1395,38.8929,0.1669
US-xSC,Cfa,2015,1,-78.1395,38.8929,0.1621
US-xSC,Cfa,2015,17,-78.1395,38.8929,0.1852
US-xSC,Cfa,2015,33,-78.1395,38.8929,0.1377
US-xSC,Cfa,2015,49,-78.1395,38.8929,0.1249
US-xSC,Cfa,2015,65,-78.1395,38.8929,0.1647
US-xSC,Cfa,2015,81,-78.1395,38.8929,0.1689
US-xSC,Cfa,2015,97,-78.1395,38.8929,0.2933
US-xSC,Cfa,2015,113,-78.1395,38.8929,0.4179
US-xSC,Cfa,2015,129,-78.1395,38.8929,0.7161
US-xSC,Cfa,2015,145,-78.1395,38.8929,0.7295
US-xSC,Cfa,2015,161,-78.1395,38.8929,0.7202
US-xSC,Cfa,2015,177,-78.1395,38.8929,0.6743
US-xSC,Cfa,2015,193,-78.1395,38.8929,0.6812
US-xSC,Cfa,2015,209,-78.1395,38.8929,0.655
US-xSC,Cfa,2015,225,-78.1395,38.8929,0.5673
US-xSC,Cfa,2015,241,-78.1395,38.8929,0.5306
US-xSC,Cfa,2015,257,-78.1395,38.8929,0.526
US-xSC,Cfa,2015,273,-78.1395,38.8929,0.4371
US-xSC,Cfa,2015,289,-78.1395,38.8929,0.393
US-xSC,Cfa,2015,305,-78.1395,38.8929,0.206
US-xSC,Cfa,2015,321,-78.1395,38.8929,0.14
US-xSC,Cfa,2015,337,-78.1395,38.8929,0.126
US-xSC,Cfa,2015,353,-78.1395,38.8929,0.1286
US-xSC,Cfa,2016,1,-78.1395,38.8929,0.1178
US-xSC,Cfa,2016,17,-78.1395,38.8929,0.1207
US-xSC,Cfa,2016,33,-78.1395,38.8929,0.1497
US-xSC,Cfa,2016,49,-78.1395,38.8929,0.1714
US-xSC,Cfa,2016,65,-78.1395,38.8929,0.131
US-xSC,Cfa,2016,81,-78.1395,38.8929,0.1978
US-xSC,Cfa,2016,97,-78.1395,38.8929,0.1608
